No,grade,Marbling,Color,Texture,Surface_Moisture,Total,image_path
1780,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001780.jpg
1781,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001781.jpg
1783,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001783.jpg
1784,등심1+,6.0,4.0,8.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001784.jpg
1785,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001785.jpg
1788,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001788.jpg
1789,등심1+,8.0,6.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001789.jpg
1791,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001791.jpg
1792,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001792.jpg
1793,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001793.jpg
1795,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001795.jpg
1796,등심1+,8.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001796.jpg
1797,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001797.jpg
1798,등심1+,8.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001798.jpg
1800,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001800.jpg
1803,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001803.jpg
1804,등심1+,6.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001804.jpg
1809,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001809.jpg
1810,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001810.jpg
1811,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001811.jpg
1812,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001812.jpg
1813,등심1+,6.0,4.0,8.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001813.jpg
1815,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001815.jpg
1816,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001816.jpg
1817,등심1+,2.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001817.jpg
1818,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001818.jpg
1819,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001819.jpg
1821,등심1+,2.0,4.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001821.jpg
1823,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001823.jpg
1824,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001824.jpg
1825,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001825.jpg
1826,등심1+,10.0,8.0,8.0,4.0,10.0,dataset/meat_dataset/등심1+/등심1+_001826.jpg
1827,등심1+,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001827.jpg
1828,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001828.jpg
1829,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001829.jpg
1830,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001830.jpg
1831,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001831.jpg
1832,등심1+,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001832.jpg
1833,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001833.jpg
1835,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001835.jpg
1836,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001836.jpg
1837,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001837.jpg
1838,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001838.jpg
1839,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001839.jpg
1840,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001840.jpg
1843,등심1+,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001843.jpg
1844,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001844.jpg
1845,등심1+,8.0,6.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001845.jpg
1847,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001847.jpg
1848,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001848.jpg
1849,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001849.jpg
1850,등심1+,6.0,4.0,8.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001850.jpg
1851,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001851.jpg
1853,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001853.jpg
1854,등심1+,10.0,6.0,8.0,4.0,10.0,dataset/meat_dataset/등심1+/등심1+_001854.jpg
1855,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001855.jpg
1856,등심1+,8.0,6.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001856.jpg
1858,등심1+,8.0,6.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001858.jpg
1861,등심1+,4.0,10.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001861.jpg
1862,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001862.jpg
1864,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001864.jpg
1865,등심1+,6.0,6.0,8.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001865.jpg
1866,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001866.jpg
1867,등심1+,6.0,4.0,8.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001867.jpg
1868,등심1+,8.0,6.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001868.jpg
1870,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001870.jpg
1872,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001872.jpg
1873,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001873.jpg
1876,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001876.jpg
1878,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001878.jpg
1879,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001879.jpg
1880,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001880.jpg
1881,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001881.jpg
1882,등심1+,6.0,10.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001882.jpg
1883,등심1+,6.0,10.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001883.jpg
1885,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001885.jpg
1886,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001886.jpg
1887,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001887.jpg
1889,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001889.jpg
1891,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001891.jpg
1892,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001892.jpg
1895,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001895.jpg
1897,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001897.jpg
1898,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001898.jpg
1900,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001900.jpg
1901,등심1+,6.0,4.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001901.jpg
1903,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001903.jpg
1906,등심1+,6.0,4.0,8.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001906.jpg
1907,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001907.jpg
1909,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001909.jpg
1910,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001910.jpg
1911,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001911.jpg
1915,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001915.jpg
1916,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001916.jpg
1917,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001917.jpg
1918,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001918.jpg
1919,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001919.jpg
1921,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001921.jpg
1922,등심1+,8.0,6.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001922.jpg
1923,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001923.jpg
1925,등심1+,4.0,6.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001925.jpg
1926,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001926.jpg
1927,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001927.jpg
1928,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001928.jpg
1929,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001929.jpg
1932,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001932.jpg
1933,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001933.jpg
1934,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001934.jpg
1935,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001935.jpg
1936,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001936.jpg
1938,등심1+,8.0,10.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001938.jpg
1940,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001940.jpg
1941,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001941.jpg
1942,등심1+,4.0,10.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001942.jpg
1944,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001944.jpg
1945,등심1+,8.0,6.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001945.jpg
1946,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001946.jpg
1947,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001947.jpg
1948,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001948.jpg
1950,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001950.jpg
1951,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001951.jpg
1952,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001952.jpg
1953,등심1+,6.0,8.0,6.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001953.jpg
1954,등심1+,6.0,6.0,6.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001954.jpg
1955,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001955.jpg
1957,등심1+,6.0,10.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001957.jpg
1960,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001960.jpg
1961,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001961.jpg
1962,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001962.jpg
1966,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001966.jpg
1968,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001968.jpg
1971,등심1+,4.0,10.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001971.jpg
1973,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001973.jpg
1979,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001979.jpg
1980,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001980.jpg
1981,등심1+,4.0,10.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001981.jpg
1985,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001985.jpg
1986,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001986.jpg
1987,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001987.jpg
1989,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001989.jpg
1990,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001990.jpg
1992,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001992.jpg
1993,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001993.jpg
1994,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001994.jpg
1997,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001997.jpg
1999,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001999.jpg
2002,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002002.jpg
2003,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002003.jpg
2005,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_002005.jpg
2006,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002006.jpg
2008,등심1+,6.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002008.jpg
2009,등심1+,4.0,10.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002009.jpg
2010,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002010.jpg
2011,등심1+,6.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002011.jpg
2012,등심1+,6.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002012.jpg
2013,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002013.jpg
2015,등심1+,6.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002015.jpg
2016,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_002016.jpg
2018,등심1+,6.0,6.0,4.0,4.0,4.0,dataset/meat_dataset/등심1+/등심1+_002018.jpg
2019,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_002019.jpg
2020,등심1+,2.0,6.0,4.0,4.0,4.0,dataset/meat_dataset/등심1+/등심1+_002020.jpg
2021,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002021.jpg
2022,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002022.jpg
2023,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002023.jpg
2024,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002024.jpg
2025,등심1+,6.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002025.jpg
2026,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_002026.jpg
2029,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002029.jpg
2030,등심1+,6.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002030.jpg
2031,등심1+,6.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002031.jpg
2033,등심1+,8.0,6.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_002033.jpg
2036,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_002036.jpg
2037,등심1+,6.0,8.0,6.0,8.0,6.0,dataset/meat_dataset/등심1+/등심1+_002037.jpg
2038,등심1+,8.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002038.jpg
2039,등심1+,8.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002039.jpg
2041,등심1+,4.0,6.0,4.0,4.0,4.0,dataset/meat_dataset/등심1+/등심1+_002041.jpg
2042,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002042.jpg
2043,등심1+,6.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002043.jpg
2044,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_002044.jpg
2045,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002045.jpg
2046,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002046.jpg
2047,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_002047.jpg
2048,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002048.jpg
2049,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002049.jpg
2051,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002051.jpg
2052,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002052.jpg
2054,등심1+,6.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002054.jpg
2055,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_002055.jpg
2056,등심1+,8.0,6.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_002056.jpg
2057,등심1+,6.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002057.jpg
2059,등심1+,4.0,6.0,4.0,4.0,4.0,dataset/meat_dataset/등심1+/등심1+_002059.jpg
2060,등심1+,6.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002060.jpg
2061,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002061.jpg
2062,등심1+,6.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002062.jpg
2064,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002064.jpg
2065,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_002065.jpg
2066,등심1+,4.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_002066.jpg
2067,등심1+,6.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002067.jpg
2068,등심1+,4.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_002068.jpg
2069,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002069.jpg
2070,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_002070.jpg
2071,등심1+,2.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002071.jpg
2072,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002072.jpg
2073,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002073.jpg
2075,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_002075.jpg
2076,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002076.jpg
2077,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002077.jpg
2079,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_002079.jpg
2080,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002080.jpg
2081,등심1+,6.0,10.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002081.jpg
2083,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_002083.jpg
2084,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002084.jpg
2085,등심1+,8.0,6.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_002085.jpg
2086,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002086.jpg
2087,등심1+,6.0,8.0,2.0,10.0,2.0,dataset/meat_dataset/등심1+/등심1+_002087.jpg
2088,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002088.jpg
2089,등심1+,4.0,4.0,4.0,8.0,4.0,dataset/meat_dataset/등심1+/등심1+_002089.jpg
2090,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002090.jpg
2091,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002091.jpg
2092,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002092.jpg
2093,등심1+,6.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002093.jpg
2094,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_002094.jpg
2095,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002095.jpg
2096,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002096.jpg
2097,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002097.jpg
2098,등심1+,8.0,6.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_002098.jpg
2099,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002099.jpg
2100,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002100.jpg
2101,등심1+,6.0,10.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002101.jpg
2102,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002102.jpg
2103,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002103.jpg
2104,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002104.jpg
2105,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002105.jpg
2107,등심1+,8.0,6.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_002107.jpg
2109,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002109.jpg
2110,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002110.jpg
2111,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002111.jpg
2112,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002112.jpg
2114,등심1+,4.0,6.0,4.0,4.0,4.0,dataset/meat_dataset/등심1+/등심1+_002114.jpg
2115,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_002115.jpg
2116,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002116.jpg
2117,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002117.jpg
2118,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002118.jpg
2119,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002119.jpg
2120,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002120.jpg
2122,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002122.jpg
1,등심1,8.0,8.0,6.0,6.0,8.0,dataset/meat_dataset/등심1/등심1_000001.jpg
2,등심1,6.0,4.0,6.0,4.0,6.0,dataset/meat_dataset/등심1/등심1_000002.jpg
3,등심1,8.0,4.0,8.0,4.0,8.0,dataset/meat_dataset/등심1/등심1_000003.jpg
