No,grade,Marbling,Color,Texture,Surface_Moisture,Total,image_path
468,등심1++,10.0,5.0,7.0,5.0,10.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(73).JPG
469,등심1++,10.0,6.0,7.0,5.0,10.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(74).JPG
470,등심1++,9.0,7.0,7.0,5.0,9.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(75).JPG
471,등심1++,9.0,6.0,7.0,5.0,9.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(76).JPG
472,등심1,6.0,7.0,7.0,5.0,6.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(77).JPG
473,등심1,5.0,8.0,7.0,5.0,6.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(78).JPG
474,등심1+,5.0,8.0,7.0,5.0,6.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(79).JPG
475,등심1++,9.0,7.0,5.0,6.0,9.0,dataset/meat_dataset/20240926/240926_개체사진/240926_(80).JPG
476,등심1++,8.0,7.0,6.0,5.0,8.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(1).JPG
477,등심1++,7.0,6.0,6.0,5.0,8.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(2).JPG
478,등심2,4.0,8.0,6.0,5.0,4.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(3).JPG
479,등심1+,6.0,7.0,6.0,5.0,6.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(4).JPG
480,등심1+,5.0,8.0,5.0,5.0,5.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(5).JPG
481,등심1,4.0,7.0,5.0,5.0,5.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(6).JPG
482,등심1,4.0,7.0,5.0,6.0,6.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(7).JPG
483,등심1+,8.0,8.0,5.0,6.0,7.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(8).JPG
484,등심1,4.0,7.0,6.0,5.0,6.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(9).JPG
485,등심1+,6.0,7.0,6.0,5.0,6.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(10).JPG
486,등심1,6.0,8.0,6.0,5.0,6.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(11).JPG
487,등심1+,7.0,7.0,6.0,5.0,7.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(12).JPG
488,등심1++,10.0,6.0,7.0,5.0,10.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(13).JPG
489,등심1++,10.0,6.0,7.0,6.0,10.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(14).JPG
490,등심1++,10.0,6.0,7.0,4.0,10.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(15).JPG
491,등심2,4.0,8.0,6.0,5.0,5.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(16).JPG
492,등심1,5.0,8.0,5.0,5.0,6.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(17).JPG
493,등심1+,7.0,7.0,5.0,5.0,7.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(18).JPG
494,등심1++,9.0,6.0,5.0,6.0,9.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(19).JPG
495,등심1,4.0,6.0,5.0,6.0,4.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(20).JPG
496,등심1+,7.0,7.0,6.0,6.0,6.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(21).JPG
497,등심1++,9.0,8.0,6.0,5.0,8.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(22).JPG
498,등심1++,9.0,6.0,5.0,6.0,8.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(23).JPG
499,등심1,5.0,6.0,5.0,6.0,5.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(24).JPG
500,등심1,6.0,7.0,5.0,6.0,5.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(25).JPG
501,등심1++,9.0,7.0,6.0,5.0,9.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(26).JPG
502,등심1+,7.0,8.0,6.0,5.0,7.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(27).JPG
503,등심1++,8.0,8.0,6.0,5.0,8.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(28).JPG
504,등심1++,8.0,6.0,5.0,6.0,8.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(29).JPG
505,등심1+,8.0,7.0,5.0,5.0,8.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(30).JPG
506,등심1++,9.0,6.0,5.0,6.0,8.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(31).JPG
507,등심1+,8.0,7.0,5.0,5.0,8.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(32).JPG
508,등심2,4.0,6.0,6.0,4.0,5.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(33).JPG
509,등심1+,7.0,8.0,5.0,6.0,7.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(34).JPG
510,등심1,4.0,9.0,5.0,6.0,5.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(35).JPG
511,등심1+,7.0,7.0,5.0,5.0,7.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(36).JPG
512,등심1,7.0,8.0,5.0,5.0,7.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(37).JPG
513,등심1+,5.0,7.0,5.0,5.0,5.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(38).JPG
514,등심1,6.0,6.0,4.0,7.0,5.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(40).JPG
515,등심1,6.0,6.0,4.0,7.0,5.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(41).JPG
516,등심1+,8.0,7.0,6.0,5.0,7.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(42).JPG
517,등심1+,7.0,8.0,6.0,5.0,6.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(43).JPG
518,등심1+,6.0,7.0,6.0,7.0,3.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(44).JPG
519,등심1+,7.0,7.0,5.0,6.0,7.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(45).JPG
520,등심1,7.0,7.0,5.0,5.0,6.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(46).JPG
521,등심1,5.0,7.0,6.0,5.0,6.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(47).JPG
522,등심1++,10.0,6.0,5.0,5.0,10.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(48).JPG
523,등심1++,9.0,6.0,5.0,5.0,9.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(49).JPG
524,등심1+,6.0,8.0,5.0,6.0,5.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(50).JPG
525,등심1+,7.0,7.0,5.0,7.0,6.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(51).JPG
526,등심1,6.0,8.0,5.0,5.0,6.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(52).JPG
527,등심1,5.0,7.0,5.0,5.0,6.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(53).JPG
528,등심1++,9.0,7.0,6.0,5.0,9.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(54).JPG
529,등심1++,8.0,6.0,5.0,6.0,9.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(55).JPG
530,등심1+,6.0,7.0,5.0,6.0,6.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(56).JPG
531,등심2,4.0,9.0,6.0,5.0,3.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(57).JPG
532,등심1++,9.0,8.0,6.0,5.0,9.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(58).JPG
533,등심1+,7.0,8.0,6.0,5.0,7.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(59).JPG
534,등심1,6.0,6.0,5.0,6.0,6.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(60).JPG
535,등심1++,10.0,5.0,5.0,6.0,10.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(61).JPG
536,등심1++,10.0,7.0,5.0,6.0,10.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(62).JPG
537,등심1++,10.0,6.0,5.0,6.0,10.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(63).JPG
538,등심1+,6.0,8.0,5.0,6.0,6.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(64).JPG
539,등심1+,7.0,8.0,6.0,5.0,7.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(65).JPG
540,등심1+,8.0,6.0,6.0,5.0,7.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(66).JPG
541,등심1+,7.0,6.0,6.0,5.0,6.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(67).JPG
542,등심1++,9.0,7.0,6.0,5.0,8.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(68).JPG
543,등심1++,10.0,7.0,5.0,6.0,9.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(69).JPG
544,등심1++,9.0,8.0,6.0,5.0,9.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(70).JPG
545,등심1++,9.0,6.0,6.0,5.0,9.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(71).JPG
546,등심1+,7.0,8.0,6.0,5.0,8.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(72).JPG
547,등심1++,9.0,7.0,6.0,5.0,9.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(73).JPG
548,등심1++,9.0,6.0,5.0,6.0,8.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(74).JPG
549,등심1+,6.0,5.0,5.0,6.0,6.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(75).JPG
550,등심1,8.0,7.0,6.0,5.0,8.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(76).JPG
551,등심1++,10.0,6.0,7.0,6.0,10.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(77).JPG
552,등심1++,10.0,8.0,7.0,6.0,10.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(78).JPG
553,등심1,7.0,7.0,6.0,5.0,6.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(79).JPG
554,등심1,7.0,8.0,6.0,6.0,7.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(80).JPG
555,등심1,7.0,8.0,6.0,5.0,7.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(81).JPG
556,등심1+,5.0,6.0,6.0,5.0,5.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(82).JPG
557,등심1,6.0,8.0,6.0,5.0,6.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(83).JPG
558,등심1,6.0,7.0,5.0,6.0,5.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(84).JPG
559,등심1++,10.0,8.0,5.0,6.0,8.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(85).JPG
560,등심1+,9.0,8.0,5.0,6.0,9.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(86).JPG
561,등심2,2.0,10.0,3.0,7.0,2.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(87).JPG
562,등심1+,5.0,8.0,5.0,6.0,6.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(88).JPG
563,등심2,4.0,9.0,5.0,7.0,6.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(89).JPG
564,등심1,6.0,8.0,5.0,6.0,5.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(90).JPG
565,등심검사체,4.0,8.0,5.0,6.0,4.0,dataset/meat_dataset/20240927/240927_개체사진/240927_(91).JPG
566,등심1,4.0,7.0,6.0,5.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(1).JPG
567,등심1,5.0,7.0,6.0,5.0,6.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(2).JPG
568,등심1+,7.0,8.0,5.0,6.0,8.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(3).JPG
569,등심2,3.0,7.0,7.0,5.0,3.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(4).JPG
570,등심1+,7.0,8.0,7.0,5.0,7.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(5).JPG
571,등심1++,8.0,8.0,6.0,5.0,8.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(6).JPG
572,등심1,6.0,8.0,6.0,5.0,6.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(7).JPG
573,등심2,5.0,8.0,6.0,5.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(8).JPG
574,등심2,5.0,7.0,5.0,6.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(9).JPG
575,등심2,6.0,6.0,6.0,5.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(10).JPG
576,등심1+,8.0,7.0,6.0,5.0,8.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(11).JPG
577,등심2,3.0,9.0,8.0,5.0,3.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(12).JPG
578,등심1+,6.0,8.0,6.0,5.0,6.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(13).JPG
579,등심2,5.0,7.0,6.0,6.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(14).JPG
580,등심2,5.0,7.0,6.0,6.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(15).JPG
581,등심2,5.0,7.0,6.0,6.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(16).JPG
582,등심3,3.0,9.0,8.0,5.0,4.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(17).JPG
583,등심1,5.0,9.0,7.0,4.0,4.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(18).JPG
584,등심2,5.0,6.0,5.0,6.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(19).JPG
585,등심2,5.0,6.0,5.0,6.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(20).JPG
586,등심2,4.0,8.0,5.0,6.0,4.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(21).JPG
587,등심2,4.0,8.0,6.0,5.0,4.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(22).JPG
588,등심2,4.0,8.0,6.0,5.0,4.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(23).JPG
589,등심1,6.0,8.0,6.0,5.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(24).JPG
590,등심1,6.0,8.0,6.0,5.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(25).JPG
591,등심1+,5.0,8.0,6.0,5.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(26).JPG
592,등심1,6.0,8.0,6.0,5.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(27).JPG
593,등심2,4.0,8.0,6.0,5.0,4.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(28).JPG
594,등심1,6.0,7.0,6.0,5.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(29).JPG
595,등심2,4.0,7.0,6.0,5.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(30).JPG
596,등심2,4.0,8.0,5.0,6.0,4.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(31).JPG
597,등심2,3.0,10.0,8.0,4.0,3.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(32).JPG
598,등심1+,5.0,7.0,6.0,5.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(33).JPG
599,등심1+,5.0,7.0,6.0,5.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(34).JPG
600,등심1++,8.0,8.0,6.0,5.0,8.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(35).JPG
601,등심1++,10.0,8.0,6.0,5.0,10.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(36).JPG
602,등심1,6.0,7.0,6.0,5.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(37).JPG
603,등심2,4.0,8.0,6.0,5.0,4.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(38).JPG
604,등심2,4.0,6.0,6.0,5.0,4.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(39).JPG
605,등심1++,10.0,7.0,6.0,5.0,10.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(40).JPG
606,등심1++,10.0,6.0,6.0,5.0,10.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(41).JPG
607,등심1,4.0,8.0,6.0,5.0,4.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(42).JPG
608,등심1+,6.0,8.0,6.0,5.0,6.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(43).JPG
609,등심1++,8.0,8.0,6.0,5.0,8.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(44).JPG
610,등심1++,9.0,9.0,6.0,5.0,10.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(45).JPG
611,등심1+,8.0,8.0,6.0,5.0,8.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(46).JPG
612,등심1++,7.0,7.0,6.0,5.0,7.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(47).JPG
613,등심1+,6.0,8.0,6.0,5.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(48).JPG
614,등심1+,6.0,7.0,6.0,7.0,7.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(49).JPG
615,등심1,4.0,8.0,6.0,8.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(50).JPG
616,등심1,6.0,8.0,6.0,5.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(51).JPG
617,등심1,5.0,7.0,6.0,5.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(52).JPG
618,등심1,5.0,7.0,6.0,5.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(53).JPG
619,등심1,5.0,7.0,6.0,6.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(54).JPG
620,등심1,6.0,8.0,6.0,5.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(55).JPG
621,등심1++,10.0,8.0,6.0,5.0,10.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(56).JPG
622,등심1++,9.0,8.0,6.0,5.0,8.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(57).JPG
623,등심1++,9.0,6.0,6.0,5.0,9.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(58).JPG
624,등심1+,4.0,7.0,6.0,5.0,4.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(59).JPG
625,등심1+,5.0,8.0,6.0,5.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(60).JPG
626,등심1,5.0,7.0,6.0,5.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(61).JPG
627,등심1+,4.0,7.0,6.0,5.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(62).JPG
628,등심1,4.0,8.0,6.0,5.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(63).JPG
629,등심1,4.0,7.0,6.0,5.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(64).JPG
630,등심1,5.0,9.0,7.0,4.0,3.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(65).JPG
631,등심1+,5.0,9.0,7.0,4.0,3.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(66).JPG
632,등심1+,6.0,7.0,5.0,6.0,7.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(67).JPG
633,등심1++,7.0,7.0,6.0,5.0,7.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(68).JPG
634,등심1++,8.0,8.0,6.0,5.0,8.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(69).JPG
635,등심1+,4.0,9.0,6.0,8.0,4.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(70).JPG
636,등심1++,9.0,6.0,6.0,5.0,9.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(71).JPG
637,등심1++,9.0,6.0,6.0,5.0,9.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(72).JPG
638,등심1+,8.0,6.0,6.0,5.0,9.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(73).JPG
639,등심1+,8.0,8.0,6.0,5.0,8.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(74).JPG
640,등심3,5.0,7.0,6.0,6.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(75).JPG
641,등심2,5.0,7.0,6.0,6.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(76).JPG
642,등심2,5.0,7.0,6.0,6.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(77).JPG
643,등심1,5.0,7.0,6.0,6.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(78).JPG
644,등심1,7.0,7.0,6.0,5.0,7.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(79).JPG
645,등심2,5.0,7.0,6.0,5.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(80).JPG
646,등심1++,9.0,6.0,6.0,5.0,9.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(81).JPG
647,등심1,5.0,7.0,6.0,6.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(82).JPG
648,등심1,5.0,7.0,6.0,6.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(83).JPG
649,등심1+,6.0,6.0,6.0,5.0,6.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(84).JPG
650,등심1+,6.0,7.0,6.0,5.0,6.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(85).JPG
651,등심1++,8.0,8.0,6.0,5.0,8.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(86).JPG
652,등심1++,9.0,6.0,6.0,5.0,9.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(87).JPG
653,등심3,4.0,8.0,6.0,8.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(88).JPG
654,등심1,4.0,8.0,6.0,8.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(89).JPG
655,등심1+,8.0,8.0,6.0,5.0,8.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(90).JPG
656,등심1++,6.0,7.0,6.0,5.0,8.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(91).JPG
657,등심3,5.0,7.0,6.0,6.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(92).JPG
658,등심3,5.0,7.0,6.0,6.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(93).JPG
659,등심3,5.0,7.0,6.0,6.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(94).JPG
660,등심1+,9.0,8.0,6.0,5.0,9.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(95).JPG
661,등심1+,8.0,8.0,6.0,5.0,8.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(96).JPG
662,등심1++,8.0,7.0,6.0,5.0,7.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(97).JPG
663,등심2,5.0,7.0,6.0,6.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(98).JPG
664,등심1+,7.0,8.0,6.0,5.0,8.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(99).JPG
665,등심1++,8.0,8.0,6.0,5.0,8.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(100).JPG
666,등심2,4.0,8.0,6.0,5.0,4.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(101).JPG
667,등심1++,7.0,7.0,6.0,5.0,7.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(102).JPG
668,등심1,5.0,7.0,6.0,6.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(103).JPG
669,등심2,5.0,7.0,6.0,6.0,5.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(104).JPG
670,등심1++,10.0,8.0,6.0,5.0,10.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(105).JPG
671,등심1+,8.0,8.0,6.0,5.0,8.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(106).JPG
672,등심1,5.0,8.0,6.0,5.0,4.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(107).JPG
673,등심1+,5.0,8.0,6.0,5.0,4.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(108).JPG
674,등심1+,6.0,7.0,6.0,5.0,4.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(109).JPG
675,등심1,4.0,9.0,6.0,5.0,4.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(110).JPG
676,등심2,3.0,9.0,6.0,5.0,3.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(111).JPG
677,등심1,3.0,7.0,6.0,5.0,4.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(112).JPG
678,등심1++,9.0,8.0,6.0,5.0,8.0,dataset/meat_dataset/20241008/241008_개체사진/241008_(113).JPG
679,등심1+,8.0,8.0,6.0,5.0,8.0,dataset/meat_dataset/20241011/241011_개체사진/241011_(1).JPG
680,등심1+,7.0,8.0,6.0,5.0,7.0,dataset/meat_dataset/20241011/241011_개체사진/241011_(2).JPG
681,등심1++,10.0,6.0,5.0,5.0,10.0,dataset/meat_dataset/20241011/241011_개체사진/241011_(3).JPG
682,등심1++,9.0,6.0,5.0,6.0,9.0,dataset/meat_dataset/20241011/241011_개체사진/241011_(4).JPG
683,등심2,4.0,8.0,4.0,7.0,4.0,dataset/meat_dataset/20241011/241011_개체사진/241011_(5).JPG
684,등심1++,9.0,6.0,5.0,6.0,9.0,dataset/meat_dataset/20241011/241011_개체사진/241011_(6).JPG
685,등심1+,6.0,7.0,6.0,5.0,6.0,dataset/meat_dataset/20241011/241011_개체사진/241011_(7).JPG
686,등심1,5.0,6.0,6.0,5.0,6.0,dataset/meat_dataset/20241011/241011_개체사진/241011_(8).JPG
687,등심1+,7.0,8.0,7.0,5.0,6.0,dataset/meat_dataset/20241011/241011_개체사진/241011_(9).JPG
688,등심1+,8.0,6.0,5.0,6.0,7.0,dataset/meat_dataset/20241011/241011_개체사진/241011_(10).JPG
689,등심1+,8.0,8.0,7.0,5.0,6.0,dataset/meat_dataset/20241011/241011_개체사진/241011_(11).JPG
690,등심1++,9.0,7.0,6.0,4.0,9.0,dataset/meat_dataset/20241011/241011_개체사진/241011_(12).JPG
691,등심1++,8.0,7.0,6.0,4.0,9.0,dataset/meat_dataset/20241011/241011_개체사진/241011_(13).JPG
692,등심1++,10.0,6.0,5.0,6.0,10.0,dataset/meat_dataset/20241011/241011_개체사진/241011_(14).JPG
693,등심1,5.0,6.0,4.0,6.0,6.0,dataset/meat_dataset/20241011/241011_개체사진/241011_(15).JPG
694,등심1,6.0,6.0,4.0,6.0,6.0,dataset/meat_dataset/20241011/241011_개체사진/241011_(16).JPG
695,등심1++,8.0,7.0,5.0,6.0,7.0,dataset/meat_dataset/20241011/241011_개체사진/241011_(17).JPG
696,등심1,5.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/20241011/241011_개체사진/241011_(18).JPG
697,등심1+,5.0,8.0,6.0,5.0,7.0,dataset/meat_dataset/20241011/241011_개체사진/241011_(19).JPG
698,등심1+,7.0,8.0,5.0,5.0,8.0,dataset/meat_dataset/20241011/241011_개체사진/241011_(20).JPG
699,등심1+,9.0,8.0,5.0,5.0,9.0,dataset/meat_dataset/20241011/241011_개체사진/241011_(21).JPG
700,등심2,3.0,8.0,5.0,6.0,4.0,dataset/meat_dataset/20241011/241011_개체사진/241011_(22).JPG
701,등심1++,9.0,8.0,6.0,5.0,9.0,dataset/meat_dataset/20241011/241011_개체사진/241011_(23).JPG
