No,grade,Marbling,Color,Texture,Surface_Moisture,Total,image_path
3000,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001704.jpg
3001,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001705.jpg
3002,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001707.jpg
3003,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001709.jpg
3004,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001710.jpg
3005,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001711.jpg
3006,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001713.jpg
3007,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001716.jpg
3008,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001717.jpg
3009,등심1+,4.0,4.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001718.jpg
3010,등심1+,8.0,10.0,8.0,4.0,4.0,dataset/meat_dataset/등심1+/등심1+_001720.jpg
3011,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001721.jpg
3012,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001722.jpg
3013,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001724.jpg
3014,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001725.jpg
3015,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001726.jpg
3016,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001727.jpg
3017,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001728.jpg
3018,등심1+,2.0,6.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001730.jpg
3019,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001731.jpg
3020,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001732.jpg
3021,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001733.jpg
3022,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001734.jpg
3023,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001735.jpg
3024,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001736.jpg
3025,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001737.jpg
3026,등심1+,6.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001738.jpg
3027,등심1+,4.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001740.jpg
3028,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001741.jpg
3029,등심1+,8.0,4.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001747.jpg
3030,등심1+,8.0,6.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001748.jpg
3031,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001749.jpg
3032,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001753.jpg
3033,등심1+,8.0,6.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001754.jpg
3034,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001755.jpg
3035,등심1+,10.0,8.0,8.0,4.0,10.0,dataset/meat_dataset/등심1+/등심1+_001756.jpg
3036,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001757.jpg
3037,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001759.jpg
3038,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001760.jpg
3039,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001761.jpg
3040,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001763.jpg
3041,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001764.jpg
3042,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001765.jpg
3043,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001767.jpg
3044,등심1+,8.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001768.jpg
3045,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001771.jpg
3046,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001772.jpg
3047,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001773.jpg
3048,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001774.jpg
3049,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001775.jpg
3050,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001776.jpg
3051,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001777.jpg
3052,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001778.jpg
3053,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001779.jpg
3054,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001780.jpg
3055,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001781.jpg
3056,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001783.jpg
3057,등심1+,6.0,4.0,8.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001784.jpg
3058,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001785.jpg
3059,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001788.jpg
3060,등심1+,8.0,6.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001789.jpg
3061,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001791.jpg
3062,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001792.jpg
3063,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001793.jpg
3064,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001795.jpg
3065,등심1+,8.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001796.jpg
3066,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001797.jpg
3067,등심1+,8.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001798.jpg
3068,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001800.jpg
3069,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001803.jpg
3070,등심1+,6.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001804.jpg
3071,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001809.jpg
3072,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001810.jpg
3073,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001811.jpg
3074,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001812.jpg
3075,등심1+,6.0,4.0,8.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001813.jpg
3076,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001815.jpg
3077,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001816.jpg
3078,등심1+,2.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001817.jpg
3079,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001818.jpg
3080,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001819.jpg
3081,등심1+,2.0,4.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001821.jpg
3082,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001823.jpg
3083,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001824.jpg
3084,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001825.jpg
3085,등심1+,10.0,8.0,8.0,4.0,10.0,dataset/meat_dataset/등심1+/등심1+_001826.jpg
3086,등심1+,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001827.jpg
3087,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001828.jpg
3088,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001829.jpg
3089,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001830.jpg
3090,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001831.jpg
3091,등심1+,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001832.jpg
3092,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001833.jpg
3093,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001835.jpg
3094,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001836.jpg
3095,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001837.jpg
3096,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001838.jpg
3097,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001839.jpg
3098,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001840.jpg
3099,등심1+,4.0,6.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001843.jpg
3100,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001844.jpg
3101,등심1+,8.0,6.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001845.jpg
3102,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001847.jpg
3103,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001848.jpg
3104,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001849.jpg
3105,등심1+,6.0,4.0,8.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001850.jpg
3106,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001851.jpg
3107,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001853.jpg
3108,등심1+,10.0,6.0,8.0,4.0,10.0,dataset/meat_dataset/등심1+/등심1+_001854.jpg
3109,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001855.jpg
3110,등심1+,8.0,6.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001856.jpg
3111,등심1+,8.0,6.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001858.jpg
3112,등심1+,4.0,10.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001861.jpg
3113,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001862.jpg
3114,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001864.jpg
3115,등심1+,6.0,6.0,8.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001865.jpg
3116,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001866.jpg
3117,등심1+,6.0,4.0,8.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001867.jpg
3118,등심1+,8.0,6.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001868.jpg
3119,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001870.jpg
3120,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001872.jpg
3121,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001873.jpg
3122,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001876.jpg
3123,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001878.jpg
3124,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001879.jpg
3125,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001880.jpg
3126,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001881.jpg
3127,등심1+,6.0,10.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001882.jpg
3128,등심1+,6.0,10.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001883.jpg
3129,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001885.jpg
3130,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001886.jpg
3131,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001887.jpg
3132,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001889.jpg
3133,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001891.jpg
3134,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001892.jpg
3135,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001895.jpg
3136,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001897.jpg
3137,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001898.jpg
3138,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001900.jpg
3139,등심1+,6.0,4.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001901.jpg
3140,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001903.jpg
3141,등심1+,6.0,4.0,8.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001906.jpg
3142,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001907.jpg
3143,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001909.jpg
3144,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001910.jpg
3145,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001911.jpg
3146,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001915.jpg
3147,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001916.jpg
3148,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001917.jpg
3149,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001918.jpg
3150,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001919.jpg
3151,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001921.jpg
3152,등심1+,8.0,6.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001922.jpg
3153,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001923.jpg
3154,등심1+,4.0,6.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001925.jpg
3155,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001926.jpg
3156,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001927.jpg
3157,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001928.jpg
3158,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001929.jpg
3159,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001932.jpg
3160,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001933.jpg
3161,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001934.jpg
3162,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001935.jpg
3163,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001936.jpg
3164,등심1+,8.0,10.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001938.jpg
3165,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001940.jpg
3166,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001941.jpg
3167,등심1+,4.0,10.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001942.jpg
3168,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001944.jpg
3169,등심1+,8.0,6.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001945.jpg
3170,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001946.jpg
3171,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001947.jpg
3172,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001948.jpg
3173,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001950.jpg
3174,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001951.jpg
3175,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001952.jpg
3176,등심1+,6.0,8.0,6.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001953.jpg
3177,등심1+,6.0,6.0,6.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001954.jpg
3178,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001955.jpg
3179,등심1+,6.0,10.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001957.jpg
3180,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001960.jpg
3181,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001961.jpg
3182,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_001962.jpg
3183,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001966.jpg
3184,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001968.jpg
3185,등심1+,4.0,10.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001971.jpg
3186,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001973.jpg
3187,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001979.jpg
3188,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001980.jpg
3189,등심1+,4.0,10.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_001981.jpg
3190,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001985.jpg
3191,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001986.jpg
3192,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001987.jpg
3193,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001989.jpg
3194,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001990.jpg
3195,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001992.jpg
3196,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001993.jpg
3197,등심1+,4.0,4.0,4.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001994.jpg
3198,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_001997.jpg
3199,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_001999.jpg
3200,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002002.jpg
3201,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002003.jpg
3202,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_002005.jpg
3203,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002006.jpg
3204,등심1+,6.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002008.jpg
3205,등심1+,4.0,10.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002009.jpg
3206,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002010.jpg
3207,등심1+,6.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002011.jpg
3208,등심1+,6.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002012.jpg
3209,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002013.jpg
3210,등심1+,6.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002015.jpg
3211,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_002016.jpg
3212,등심1+,6.0,6.0,4.0,4.0,4.0,dataset/meat_dataset/등심1+/등심1+_002018.jpg
3213,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_002019.jpg
3214,등심1+,2.0,6.0,4.0,4.0,4.0,dataset/meat_dataset/등심1+/등심1+_002020.jpg
3215,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002021.jpg
3216,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002022.jpg
3217,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002023.jpg
3218,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002024.jpg
3219,등심1+,6.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002025.jpg
3220,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_002026.jpg
3221,등심1+,6.0,8.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002029.jpg
3222,등심1+,6.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002030.jpg
3223,등심1+,6.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002031.jpg
3224,등심1+,8.0,6.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_002033.jpg
3225,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_002036.jpg
3226,등심1+,6.0,8.0,6.0,8.0,6.0,dataset/meat_dataset/등심1+/등심1+_002037.jpg
3227,등심1+,8.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002038.jpg
3228,등심1+,8.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002039.jpg
3229,등심1+,4.0,6.0,4.0,4.0,4.0,dataset/meat_dataset/등심1+/등심1+_002041.jpg
3230,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002042.jpg
3231,등심1+,6.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002043.jpg
3232,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_002044.jpg
3233,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002045.jpg
3234,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002046.jpg
3235,등심1+,2.0,8.0,2.0,8.0,2.0,dataset/meat_dataset/등심1+/등심1+_002047.jpg
3236,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002048.jpg
3237,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002049.jpg
3238,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002051.jpg
3239,등심1+,6.0,6.0,6.0,4.0,6.0,dataset/meat_dataset/등심1+/등심1+_002052.jpg
3240,등심1+,6.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002054.jpg
3241,등심1+,8.0,8.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_002055.jpg
3242,등심1+,8.0,6.0,8.0,4.0,8.0,dataset/meat_dataset/등심1+/등심1+_002056.jpg
3243,등심1+,6.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002057.jpg
3244,등심1+,4.0,6.0,4.0,4.0,4.0,dataset/meat_dataset/등심1+/등심1+_002059.jpg
3245,등심1+,6.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002060.jpg
3246,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002061.jpg
3247,등심1+,6.0,8.0,6.0,6.0,6.0,dataset/meat_dataset/등심1+/등심1+_002062.jpg
3248,등심1+,4.0,8.0,4.0,6.0,4.0,dataset/meat_dataset/등심1+/등심1+_002064.jpg
